reviewer,rate,review,movie_title
함수정,2.5,영화를 보기 전에 왜 제목이 크리스마스 캐럴인지 궁금했는데..이렇게 슬픈 뜻이 있었다니..ㅜㅜ.일우가 월우의 죽음에 대한 복수를 하기 위해 소년원에 들어가기까지..전화기 너머로 들리는 월우의 맞는 소리가 얼마나 귀에 박혔을까?.소년원에서조차 임대아파트에 사는 사람들을 버러지 취급하는 일진들.그런 아이들을 방치하는 상담교사들..물론 현실은 안그러겠지만 꼭 어디엔가 있을법한 일 같아서 씁쓸했달까?.마지막에 반전은 생각을 못하고 있었는데 뒷통수 한 대 얻어맞은 느낌.월우에 대한 미안한 마음을 일우를 도와주는것으로 대신하는 선생님의 마음으로 안도하고 있다가 한대 딱 맞으니까 정신을 못차리겠네..올 크리스마스에 창밖을 보라는 패스 하는걸로...마음이 참 아프네..,크리스마스 캐럴
⠀밍,2.5,"불필요할 정도로 과하게 폭력적인 장면의 연속과 개연성이 부족해 놀랍지 않은 반전까지. 영화로서의 각색과정에서 놓쳐버린 밸런스가 아쉽지만, 그에 비해 주어진 대본 안에서 충실했던 연기들이 빛을 발한다.결말에서 찝찝함을 남길 때, 그 의도가 불분명하면 관객에겐 황당함 내지는 불쾌감만이 남을뿐...2022.12.10CGV 왕십리 5관 무대인사+) 손환 역의 김동휘 배우가 눈에 밟혔다. 깨끗하게 예민하고, 뜨겁게 우울한 연기가 참 인상깊다.",크리스마스 캐럴
어른 은교,2.5,응? 으으응??? 읭?!!!!,크리스마스 캐럴
버나디나,2.0,박진영의 1인2역 똥 꼬 쇼,크리스마스 캐럴
passby,3.0,초중반 야수적 기세는 좋았음,크리스마스 캐럴
뮤이,3.5,보면서 러닝타임이 길다 라고 느껴졌는데 후반부에 보일러실의 신을 보고 있노라면 박진영의 연기가 마음에 각인이 됐다면 엔딩의 옥상에서 보는 많은 십자가가 잊혀지지 않는다.스포일러가 있어요!! 보기,크리스마스 캐럴
견늑,1.5,배려보다 효과에 치중하여 묘사하는 불행.,크리스마스 캐럴
👻😈,2.5,목욕탕 장면 진짜..뭐지..뭘까?구리다는 단어 말고 다른 단어로 표현하고 싶은데 다른 단어가 생각나지 않는다,크리스마스 캐럴
조은,2.5,의도한 표현이 나에겐 맞지 않았다,크리스마스 캐럴
윤제아빠,2.0,백 과 흑은 잘 다루면 가장 세련된 조합이기도 하지만 자칫 센스없는 이에 의해 잘못 다뤄지면 그 촌스러움은 치명적일 수 밖에 없다. 이 영화처럼...#촌스러운미장센에어색한구도의앵글#하나의목적지가아닌각자의목적지로#서로전혀다른길로달려가는주인공들#히가시노게이고의이무조건적사랑은#아무리이해하려해도참이해가어렵다,백야행 - 하얀 어둠 속을 걷다
민경,2.0,책이 백배 천배 낫다ㅠㅠ 흑흑,백야행 - 하얀 어둠 속을 걷다
sean park,1.0,방밖을 나가본 적 없는 시인이 자기만의 어두컴컴한 방안에서 지은 시처럼,백야행 - 하얀 어둠 속을 걷다
Jeonghee Lee,4.0,그 밤이 아무리 밝다고 한들낮이 될 순 없지 아니한가하지만 너무 밝거나 어둡거나결국 앞이 안보이기는 매한가지,백야행 - 하얀 어둠 속을 걷다
엄혜림,4.0,스릴러라고 하기엔 너무 절절하고 가엾은 한 남자의 사랑이야기,백야행 - 하얀 어둠 속을 걷다
흠좀무,2.5,세 권짜리 책이 두 시간짜리 영화로. 자세한 설명은 생략한다.,백야행 - 하얀 어둠 속을 걷다
이동진 평론가,2.5,자극적 요소만 모아놓으니 오히려 심드렁해지는 역설.,백야행 - 하얀 어둠 속을 걷다
선우,2.5,영화를 보면서 다음 내용이 어떻게 전개될지 전혀 궁금하지가 않다,백야행 - 하얀 어둠 속을 걷다
강중경,1.5,"태양이 가장 높이 뜰때 그림자는 사라지는거야.그런데 감독님~왜 재미도 사라지는 거죠?(궁금)다작왕 히가시노 게이고의 원작을 읽기 전에 봤는데, 책을 먼저 볼 걸 하는 후회가...두꺼운 두권짜리 책인데...당분간 손이 잘 가지 않을 것 같다.내가 본 손예진 연기 중에 최악이었다.믿고 거르는 삼대장 배우 고수는 이번에도 역시!!!",백야행 - 하얀 어둠 속을 걷다
훈민최,4.0,반대로 세 권짜리 책을 표현 할 시간이 두시간 밖에 없었음에도 이 정도면 원작의 분위기정도를 어느정도는 잘 표현한거 같다 손예진 고수 존예..,백야행 - 하얀 어둠 속을 걷다
Gayeong Kim,3.5,제목만큼 감성적이고 야릇하고 모호한 분위기. 잡힐듯 잡히지 않는 어떤 행복.ㅠㅠ 고수의 재발견...얼굴만 잘생긴게 아니었구나. 상처받은 소년에서 짐승같은 광기까지 확인 가능하다.,백야행 - 하얀 어둠 속을 걷다
주명이:),3.0,미호가 미워야 하는데 손예진이 너무 예뻐서... 미워할수가없었음.19.04.30 수정,백야행 - 하얀 어둠 속을 걷다
메이,5.0,태양이 높이 뜨면 그림자는 사라지는 법이지...,백야행 - 하얀 어둠 속을 걷다
장승하,3.0,백은 흑을 품고있고 흑은 백을 품고있었다 백은 높은 태양이 되려하고 흑은 그 태양아래서 걷고싶었지만 백이 높은 태양이 되자 흑은 그림자가 되어 사라져갔다,백야행 - 하얀 어둠 속을 걷다
지용,2.0,히가시노 게이고의 감성을 담기엔 벅찬 그릇,백야행 - 하얀 어둠 속을 걷다
JoyKim,1.5,원작에 대한 기대를 저버리게 하는 영화.,백야행 - 하얀 어둠 속을 걷다
𝚂𝚎𝚗𝚍𝚘𝚑𝟽𝟿𝟸𝟹,2.5,"쓰레기같은 각색, 이민정의 찬란한 발연기.손예진이 나신으로 의붓딸을 껴안는 장면과 우수어린 분위기의 고수로 그나마 선방했던 영화. 유치한 중2병 대사, 서걱거리는 부자연스런 편집, 어색한 감정선. 일드에 비해 캐스팅은 원작에 가까웠지만 영화는 최악이에요.",백야행 - 하얀 어둠 속을 걷다
조정희 영화평론자,2.0,연출에 힘이 너무 들어가 있다.이런 탄탄한 원작에도 배우들의 어색한 연기와 부자연스러운 연출은 전체 원작의 절반도 채우지 못한 산만하고  불편한 영화를 만들어 버렸다.,백야행 - 하얀 어둠 속을 걷다
수진,2.5,흑백으로 비추는 대비만큼은 좋았으나.,백야행 - 하얀 어둠 속을 걷다
강인숙,2.0,"너무 필요 이상 무게를 잡고 흘러가는전개여서 갑갑하고 답답했다.화면도 조금 더 밝게 하고 등장인물들도조금 가볍고 밝아보이는 모습이면 좋았을 텐데..살인 같은 일을 겪고도 어떻게든 일상을 되찾을 수 있는 것이 사람이지닌 크나큰 능력이다. 또 반드시그래야만 하고. 자신을 비극적인 불행을딛고 보란 듯이 살아야만 하니..내면의 고통이야 결코 사라질 리 없겠지만,14년이란 세월이 흐르도록 주인공들을그토록 어둡고 깊은 어둠 속에 가둬놓다니.복수는 하되 자기 삶은 양지 쪽에 있기를바라는 마음에서 하는 말이지만,그런 입장이 돼본 것은 아니니뭘 몰라도 한참 모르는 말일지는 모르겠다..특히 손예진. 행동도, 말도, 목소리도지나칠 만큼 진중해서 갑갑함이 극에달할 정도였다. 고수도 마찬가지고..하긴 두 아이가 겪은 일이 말로 형용할 수없으리만큼 잔인하긴 하지. 모두 어른들 때문에 빚어진 비극이지만.잔혹한 비극은 복수를 부르는 법.법의 심판만으로는 성에 차지 않을그 심정, 충분히 이해된다.하지만 그럴수록 하얀 어둠이든검은 어둠이든 어둠 속을 걷는 일은없었으면 하고 바래본다.",백야행 - 하얀 어둠 속을 걷다
카나비노이드,1.0,뭔가 일부로 어렵게 보이려고꼬아놓은 느낌이다.그냥 보기에도 막힘없이 볼수있게스토리진행이 한눈에좀 들어오게 만들었다면더 좋았을것같은 영화.,백야행 - 하얀 어둠 속을 걷다
캣짱,2.5,원작을 너무 못 살렸어. ㅠㅠ,백야행 - 하얀 어둠 속을 걷다
유지철,3.0,겨울을 버티기 위해 땅굴에서 서로 엉켜있는 뱀. 그 중에 서로의 발목을 물고 있는 것들의 모습이 보인다.,백야행 - 하얀 어둠 속을 걷다
🫧 𝑳𝒂𝒚𝒍𝒂 🫧,4.0,나보다 더 소중한 한 사람만을 위한 삶.,백야행 - 하얀 어둠 속을 걷다
낭만취객,4.0,"주옥같은 대사들 때문에 평점을 후하게..""내 인생에 태양같은 건 없었어. 그저 가느다란 빛 한줄기만 있었을 뿐이지. 태양만큼 밝진 않았지만 나한테 충분했어.""",백야행 - 하얀 어둠 속을 걷다
이몰라,3.0,리플레이. 난잡한 밤을 지나서.흑백으로 대비되어 의상을 입혀 빛과 어둠을 표현.비극이며 이기의 극치.태양이 가장 높이 뜰 때 그림자는 사라져준다.,백야행 - 하얀 어둠 속을 걷다
키쟁이,2.0,화려함으로 치장하려 했지만 감춰지지 않는다,백야행 - 하얀 어둠 속을 걷다
김철희,4.0,"아저씨,태양이 높이뜨면 그림자는 사라지는거야",백야행 - 하얀 어둠 속을 걷다
Indigo Jay,3.0,히가시노 게이고의 잘 짜여진 추리 소설에 기반을 두어 시나리오를 썼기 때문에 탄탄한 이야기의 구성이 장점일 수 밖에 없다. 하지만 이미지화 되었을 때 이전에 어느 영화에서 본듯한 장면의 클리셰가 많이 등장했다. 또 후반부에 예측 가능한 전개가 아쉬웠다. 원작에 훨씬 못미친다.단평 http://m.blog.naver.com/cooljay7/10075901580* 2009.12.10 첫 감상,백야행 - 하얀 어둠 속을 걷다
달그림자,3.5,영화를 잘 보긴했지만 꼭 원작을 읽고 싶음. 인물 관계와 사건의 복잡함과 그 무게함이 묵직하게 느껴진 영화. 어둠을 걷기로 한 자의 마음을 생각하면 내 마음에도 쉽사리 규정할 수 없는 상처가 깊게 패인다.,백야행 - 하얀 어둠 속을 걷다
호럽호럽,3.0,손예진만큼 완벽한 유미호는 없다.,백야행 - 하얀 어둠 속을 걷다
불타는오징,2.0,원작 소설을 보지 않은 나에겐 그저 과거와 현재를 섞어 복잡하게 풀며 자극적인 요소들로 흥미를 끄는 정도의 영화. 배우들의 연기도 기대 이하였고 캐릭터도 확실히 잡히지 않았다.,백야행 - 하얀 어둠 속을 걷다
찬미,4.0,원작보다 영화가 훨씬 좋았다. 원작은 미스테리한 범죄물에 가까웠다면 영화는 두 주인공의 관계와 애틋한 마음이 더 잘 표현되었기 때문. 그에 상응하는 이미지도 극찬하고 싶다.,백야행 - 하얀 어둠 속을 걷다
가키레나,0.5,일드로 봐라 몇일 정신 못차린다,백야행 - 하얀 어둠 속을 걷다
아임,1.5,"원작의 백야는 사라지고, 어설픈 추리극과 신파만 남았다.",백야행 - 하얀 어둠 속을 걷다
리옹,2.5,뭘 가져다줘도 다 로맨스로 만들어버리니 원,백야행 - 하얀 어둠 속을 걷다
김정균,3.0,"영화 나쁘지 않다고 느꼈는데, 책이 엄청 재미있나보다. 다들 책이랑 비교해서 별로였다고 하는걸 보면.",백야행 - 하얀 어둠 속을 걷다
김예진,4.0,책에서도 영화에서도..남자 주인공의 사랑에 뭐라 표현할수없는 찡함을 느꼈다,백야행 - 하얀 어둠 속을 걷다
박혜리,3.5,원작보다 영화가 더 좋았다.왜그런지 생각해봤더니 책보다 영화가 더 애절하게 느껴져서 그런거 같더라. 왜 더 애절하게 느껴지나 생각해봤더니 주인공이 손예진에 고수라 그런거 같더라.,백야행 - 하얀 어둠 속을 걷다
한동희,5.0,사랑한다면 히스클리프처럼...더한놈이 나타났다,백야행 - 하얀 어둠 속을 걷다
별점브레이커,2.5,훌륭한 원작이 있다고해서 영화가 좋으랑 법은 없지.인물들의 언행들이 다 어긋났다. 마치 억지로 정해진 스토리를 따라가려는 기괴한 동선이다. 중2병 결린듯한 대사는 덤.한석규는 왜 아들내미한테 안전줄을 매달지 않았는가..,백야행 - 하얀 어둠 속을 걷다
권윤정,0.5,주인공들의 이미지 싱크로율은 원작과 상당히 비슷하였으나 유키호와 슈이치가 걸어왔던 그 하얀 어둠의 잔흔들은 어디에도 보이지않았다.,백야행 - 하얀 어둠 속을 걷다
깐설탕,2.0,"첫 장면부터 촌스럽다. 침대 위에서 예쁜 척하는 손예진의 연기는 대체... 동수의 아들은 절대적으로 불필요하고, 예상대로 발산하는 인물들의 감정은 원작의 감성과도 거리가 멀어 보인다. 아마도 이것을 반면교사 삼아서 일본의 2010년작 <백야행>이 발전할 수 있었던 것이 아닐까.",백야행 - 하얀 어둠 속을 걷다
주현경,3.0,책이 나은데 손예진 연기가 좋고 고수가 멋있다,백야행 - 하얀 어둠 속을 걷다
EJ,2.0,넬 노래 들어간 뮤비만 좋았음.,백야행 - 하얀 어둠 속을 걷다
Noname,2.0,"이때 영화들은 거의 이런 분위기였어그나저나엄청난 캐스팅었네 이 영화예진핸드, 한석규는 물론이고이민정예수정차화연 님 부터고수에 박성웅까지",백야행 - 하얀 어둠 속을 걷다
johnpaulmacqueen,0.5,원작에 대한 이해가 1도 없어 보이는...어떻게 연기 지도를 이렇게 했지?,백야행 - 하얀 어둠 속을 걷다
한소리나라,3.0,"영화는 예전에 보고. 손예진이 나온 자체로 관심이었지만 당시 영화를 보면서는 도대체 내용전개가 이해가 되지 않던. 최근 소설을 읽고 다시 보니 그래도 나름 압축해서 각색한 노력이 용서된다. 탐정이 없는 우리 실정에 맞게 그 역은 이민정이 가져가고(근데 딕션이랑 연기는 뭥미), 사실은 기업스파이에 가까운 료지역의 원작에 비해 한없이 얄팍한 청부살인업자로 나오는 고수역이 많이 아쉬움. 특히나 여기서의 고수 김요한은  백야행의 료지보다는 환야의 남자 주인공에 가까운 고뇌를 보여줘서 언밸런스였다. 손예진의 감정선은 많이 아쉽고, 한석규는 이 당시 다른 영화처럼 역시나 소리만 지르다 맥을 놓친다. 첨엔 손예진으로 3점이지만 지금은 원작에 가까우려고 노력한 점으로 3점. 그 이상은 나도 힘들다.",백야행 - 하얀 어둠 속을 걷다
yoonming,5.0,색다르고 강렬하게 표현된 원작의 매력. 손예진과 고수를 처음으로 기억하게 만든 작품. 마지막 쯔음 손예진의 표정이 아직도 잊혀지질 않는다.,백야행 - 하얀 어둠 속을 걷다
